Label,IPLength,IPHeaderLength,IPFlags,TTL,Protocol,IPID,IPchecksum,SourcePort,DestPort,SequenceNumber,AckNumber,WindowSize,TCPHeaderLength,TCPflags,TCPLength,TCPChecksum,TCPStream,TCPUrgentPointer
filtered_pcap\TCP_Assistant,281,20,0x02,64,6,0xe0e0,0x9e5d,36171,443,1,1,1597,20,0x0018,241,0xc650,0,0
filtered_pcap\TCP_Assistant,40,20,0x02,64,6,0xe0e1,0x9f4d,36171,443,242,93,1597,20,0x0010,0,0xd2b2,0,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x5aee,0xa23f,45990,443,1,1,406,32,0x0010,0,0x2147,1,0
filtered_pcap\TCP_Assistant,121,20,0x02,64,6,0x8539,0x4150,36836,443,1,1,406,32,0x0018,69,0xb3dc,2,0
filtered_pcap\TCP_Assistant,90,20,0x02,64,6,0x853a,0x416e,36836,443,70,1,406,32,0x0018,38,0x450f,2,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x853b,0x4193,36836,443,108,79,406,32,0x0010,0,0x5f72,2,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x853c,0x4192,36836,443,108,117,406,32,0x0010,0,0x5f4b,2,0
filtered_pcap\TCP_Assistant,86,20,0x02,64,6,0x853d,0x416f,36836,443,108,117,406,32,0x0018,34,0x9e2f,2,0
filtered_pcap\TCP_Assistant,90,20,0x02,64,6,0x853e,0x416a,36836,443,142,117,406,32,0x0018,38,0x8836,2,0
filtered_pcap\TCP_Assistant,78,20,0x02,64,6,0x6001,0xa64c,56034,443,1,1,406,32,0x0018,26,0xfd89,3,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x6002,0xa665,56034,443,27,27,406,32,0x0010,0,0x9243,3,0
filtered_pcap\TCP_Assistant,86,20,0x02,64,6,0x0aca,0x542d,36230,443,1,1,1597,20,0x0018,46,0x37f9,4,0
filtered_pcap\TCP_Assistant,85,20,0x02,64,6,0xda5e,0xd589,55637,443,1,1,8202,32,0x0018,33,0x5735,5,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0xda5f,0xd5a9,55637,443,34,32,8202,32,0x0010,0,0x239e,5,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x7361,0x5362,60429,443,1,1,279,32,0x0010,0,0x485f,6,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0xdb68,0xea80,42208,443,1,1,296,32,0x0010,0,0xf3e7,7,0
filtered_pcap\TCP_Assistant,77,20,0x02,64,6,0x5aef,0xa225,45990,443,2,1,406,32,0x0018,25,0x852b,1,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x5af0,0xa23d,45990,443,27,26,406,32,0x0010,0,0xf094,1,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0xae45,0x5039,36784,443,1,1,245,32,0x0010,0,0xd161,8,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x9b1b,0x2c04,41409,443,1,1,406,32,0x0010,0,0x485b,9,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x78e1,0xa24c,55240,443,1,1,406,32,0x0010,0,0xc45b,10,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x853f,0x418f,36836,443,179,117,406,32,0x0010,0,0x4d65,2,0
filtered_pcap\TCP_Assistant,86,20,0x02,64,6,0x0acb,0x542c,36230,443,47,47,1597,20,0x0018,46,0x050d,4,0
filtered_pcap\TCP_Assistant,121,20,0x02,64,6,0x9b1c,0x2bbe,41409,443,2,1,406,32,0x0018,69,0x8b4f,9,0
filtered_pcap\TCP_Assistant,90,20,0x02,64,6,0x9b1d,0x2bdc,41409,443,71,1,406,32,0x0018,38,0x0c31,9,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x9b1e,0x2c01,41409,443,109,117,406,32,0x0010,0,0x5734,9,0
filtered_pcap\TCP_Assistant,86,20,0x02,64,6,0x9b1f,0x2bde,41409,443,109,117,406,32,0x0018,34,0x9f9e,9,0
filtered_pcap\TCP_Assistant,90,20,0x02,64,6,0x9b20,0x2bd9,41409,443,143,117,406,32,0x0018,38,0x8407,9,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x6003,0xa664,56034,443,26,27,406,32,0x0010,0,0x80ad,3,0
filtered_pcap\TCP_Assistant,121,20,0x02,64,6,0x8540,0x4149,36836,443,180,117,406,32,0x0018,69,0xf39c,2,0
filtered_pcap\TCP_Assistant,90,20,0x02,64,6,0x8541,0x4167,36836,443,249,117,406,32,0x0018,38,0xf2b9,2,0
filtered_pcap\TCP_Assistant,86,20,0x02,64,6,0x8542,0x416a,36836,443,287,195,406,32,0x0018,34,0x28ab,2,0
filtered_pcap\TCP_Assistant,90,20,0x02,64,6,0x8543,0x4165,36836,443,321,195,406,32,0x0018,38,0x2a68,2,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x8544,0x418a,36836,443,359,233,406,32,0x0010,0,0x5bf5,2,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x7362,0x5361,60429,443,1,1,279,32,0x0010,0,0x86fa,6,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0xdb69,0xea7f,42208,443,1,1,296,32,0x0010,0,0x327f,7,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x5af1,0xa23c,45990,443,26,26,406,32,0x0010,0,0xdef6,1,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0xae46,0x5038,36784,443,1,1,245,32,0x0010,0,0x0f80,8,0
filtered_pcap\TCP_Assistant,86,20,0x02,64,6,0x0acc,0x542b,36230,443,93,93,1597,20,0x0018,46,0x9de2,4,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x78e2,0xa24b,55240,443,1,1,406,32,0x0010,0,0x0279,10,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x8f26,0x987d,40384,443,1,1,1641,32,0x0010,0,0x3e9b,11,0
filtered_pcap\TCP_Assistant,83,20,0x02,64,6,0x8f27,0x985d,40384,443,1,1,1641,32,0x0018,31,0xb2ac,11,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x8f28,0x987b,40384,443,32,1,1641,32,0x0011,0,0x3e7b,11,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x9b21,0x2bfe,41409,443,180,117,406,32,0x0010,0,0x454b,9,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x6004,0xa663,56034,443,26,27,406,32,0x0010,0,0xbf20,3,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x8545,0x4189,36836,443,358,233,406,32,0x0010,0,0x4a61,2,0
filtered_pcap\TCP_Assistant,86,20,0x02,64,6,0x0acd,0x542a,36230,443,139,139,1597,20,0x0018,46,0x4513,4,0
filtered_pcap\TCP_Assistant,121,20,0x02,64,6,0x9b22,0x2bb8,41409,443,181,117,406,32,0x0018,69,0x6637,9,0
filtered_pcap\TCP_Assistant,90,20,0x02,64,6,0x9b23,0x2bd6,41409,443,250,117,406,32,0x0018,38,0x06da,9,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x9b24,0x2bfb,41409,443,288,233,406,32,0x0010,0,0x542e,9,0
filtered_pcap\TCP_Assistant,86,20,0x02,64,6,0x9b25,0x2bd8,41409,443,288,233,406,32,0x0018,34,0x1d22,9,0
filtered_pcap\TCP_Assistant,90,20,0x02,64,6,0x9b26,0x2bd3,41409,443,322,233,406,32,0x0018,38,0x9737,9,0
filtered_pcap\TCP_Assistant,85,20,0x02,64,6,0xda60,0xd587,55637,443,34,32,8202,32,0x0018,33,0xc73c,5,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0xda61,0xd5a7,55637,443,67,63,8202,32,0x0010,0,0xa6f0,5,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x7363,0x5360,60429,443,1,1,279,32,0x0010,0,0xc541,6,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0xdb6a,0xea7e,42208,443,1,1,296,32,0x0010,0,0x70d0,7,0
filtered_pcap\TCP_Assistant,121,20,0x02,64,6,0x8546,0x4143,36836,443,359,233,406,32,0x0018,69,0xb080,2,0
filtered_pcap\TCP_Assistant,90,20,0x02,64,6,0x8547,0x4161,36836,443,428,233,406,32,0x0018,38,0xfd23,2,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x8548,0x4186,36836,443,466,311,406,32,0x0010,0,0x5960,2,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x8549,0x4185,36836,443,466,349,406,32,0x0010,0,0x593a,2,0
filtered_pcap\TCP_Assistant,86,20,0x02,64,6,0x854a,0x4162,36836,443,466,349,406,32,0x0018,34,0x2234,2,0
filtered_pcap\TCP_Assistant,90,20,0x02,64,6,0x854b,0x415d,36836,443,500,349,406,32,0x0018,38,0x898f,2,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x5af2,0xa23b,45990,443,26,26,406,32,0x0010,0,0x1d13,1,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0xae47,0x5037,36784,443,1,1,245,32,0x0010,0,0x4d9f,8,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x78e3,0xa24a,55240,443,1,1,406,32,0x0010,0,0x409a,10,0
filtered_pcap\TCP_Assistant,78,20,0x02,64,6,0x6005,0xa648,56034,443,27,27,406,32,0x0018,26,0xea05,3,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x6006,0xa661,56034,443,53,53,406,32,0x0010,0,0x8e5f,3,0
filtered_pcap\TCP_Assistant,86,20,0x02,64,6,0x0ace,0x5429,36230,443,185,185,1597,20,0x0018,46,0x1e6a,4,0
filtered_pcap\TCP_Assistant,77,20,0x02,64,6,0x5af3,0xa221,45990,443,27,26,406,32,0x0018,25,0x87ba,1,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x5af4,0xa239,45990,443,52,51,406,32,0x0010,0,0xeca4,1,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x9b27,0x2bf8,41409,443,359,233,406,32,0x0010,0,0x4245,9,0
filtered_pcap\TCP_Assistant,60,20,0x02,64,6,0x6464,0x62a8,43925,443,0,0,14600,40,0x0002,0,0x6d62,12,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x6465,0x62af,43925,443,1,1,229,32,0x0010,0,0xbba0,12,0
filtered_pcap\TCP_Assistant,255,20,0x02,64,6,0x6466,0x61e3,43925,443,1,1,229,32,0x0018,203,0xd726,12,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x6467,0x62ad,43925,443,204,1419,273,32,0x0010,0,0xb50c,12,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x6468,0x62ac,43925,443,204,2837,317,32,0x0010,0,0xaf56,12,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x6469,0x62ab,43925,443,204,3570,362,32,0x0010,0,0xac4c,12,0
filtered_pcap\TCP_Assistant,137,20,0x02,64,6,0x646a,0x6255,43925,443,204,3570,362,32,0x0018,85,0x27ab,12,0
filtered_pcap\TCP_Assistant,137,20,0x02,64,6,0x646b,0x6254,43925,443,289,3907,406,32,0x0018,85,0x9938,12,0
filtered_pcap\TCP_Assistant,82,20,0x02,64,6,0x646c,0x628a,43925,443,374,3907,406,32,0x0018,30,0x743f,12,0
filtered_pcap\TCP_Assistant,165,20,0x02,64,6,0x646d,0x6236,43925,443,404,3907,406,32,0x0018,113,0xdd0f,12,0
filtered_pcap\TCP_Assistant,1420,20,0x02,64,6,0x646e,0x5d4e,43925,443,517,3907,406,32,0x0010,1368,0x14f0,12,0
filtered_pcap\TCP_Assistant,1566,20,0x02,64,6,0x646f,0x5cbb,43925,443,1885,3907,406,32,0x0018,1514,0x79c0,12,0
filtered_pcap\TCP_Assistant,661,20,0x02,64,6,0x6471,0x6042,43925,443,3399,3907,406,32,0x0018,609,0x39ba,12,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x6472,0x62a2,43925,443,4008,3937,406,32,0x0010,0,0x9bad,12,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x6473,0x62a1,43925,443,4008,4263,450,32,0x0010,0,0x99f9,12,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x6474,0x62a0,43925,443,4008,4505,494,32,0x0010,0,0x98db,12,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x6475,0x629f,43925,443,4008,4535,494,32,0x0010,0,0x98bd,12,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x6476,0x629e,43925,443,4008,4573,494,32,0x0010,0,0x9897,12,0
filtered_pcap\TCP_Assistant,90,20,0x02,64,6,0x6477,0x6277,43925,443,4008,4573,494,32,0x0018,38,0x9722,12,0
filtered_pcap\TCP_Assistant,60,20,0x02,64,6,0x1344,0xa98e,44730,443,0,0,14600,40,0x0002,0,0x6621,13,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x1345,0xa995,44730,443,1,1,229,32,0x0010,0,0xf87f,13,0
filtered_pcap\TCP_Assistant,258,20,0x02,64,6,0x1346,0xa8c6,44730,443,1,1,229,32,0x0018,206,0xbe07,13,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x1347,0xa993,44730,443,207,1419,273,32,0x0010,0,0xf1e7,13,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x1348,0xa992,44730,443,207,2656,318,32,0x0010,0,0xece5,13,0
filtered_pcap\TCP_Assistant,137,20,0x02,64,6,0x1349,0xa93c,44730,443,207,2656,318,32,0x0018,85,0xa29d,13,0
filtered_pcap\TCP_Assistant,137,20,0x02,64,6,0x134a,0xa93b,44730,443,292,2993,362,32,0x0018,85,0x611a,13,0
filtered_pcap\TCP_Assistant,82,20,0x02,64,6,0x134b,0xa971,44730,443,377,2993,362,32,0x0018,30,0x2309,13,0
filtered_pcap\TCP_Assistant,306,20,0x02,64,6,0x134c,0xa890,44730,443,407,2993,362,32,0x0018,254,0xa72e,13,0
filtered_pcap\TCP_Assistant,316,20,0x02,64,6,0x134d,0xa885,44730,443,661,2993,362,32,0x0018,264,0x24b5,13,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x134e,0xa98c,44730,443,925,3023,362,32,0x0010,0,0xe85b,13,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x134f,0xa98b,44730,443,925,3277,407,32,0x0010,0,0xe6e1,13,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x1350,0xa98a,44730,443,925,3549,451,32,0x0010,0,0xe5a5,13,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x1351,0xa989,44730,443,925,3777,495,32,0x0010,0,0xe495,13,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x1352,0xa988,44730,443,925,3815,495,32,0x0010,0,0xe46f,13,0
filtered_pcap\TCP_Assistant,90,20,0x02,64,6,0x1353,0xa961,44730,443,925,3815,495,32,0x0018,38,0xfe4b,13,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x7364,0x535f,60429,443,1,1,279,32,0x0010,0,0x0361,6,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0xdb6b,0xea7d,42208,443,1,1,296,32,0x0010,0,0xaeee,7,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x854c,0x4182,36836,443,537,349,406,32,0x0010,0,0x474b,2,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0xae48,0x5036,36784,443,1,1,245,32,0x0010,0,0x8bbd,8,0
filtered_pcap\TCP_Assistant,86,20,0x02,64,6,0x0acf,0x5428,36230,443,231,231,1597,20,0x0018,46,0xe115,4,0
filtered_pcap\TCP_Assistant,121,20,0x02,64,6,0x9b28,0x2bb2,41409,443,360,233,406,32,0x0018,69,0x6c31,9,0
filtered_pcap\TCP_Assistant,90,20,0x02,64,6,0x9b29,0x2bd0,41409,443,429,233,406,32,0x0018,38,0x5671,9,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x9b2a,0x2bf5,41409,443,467,349,406,32,0x0010,0,0x5120,9,0
filtered_pcap\TCP_Assistant,86,20,0x02,64,6,0x9b2b,0x2bd2,41409,443,467,349,406,32,0x0018,34,0x0550,9,0
filtered_pcap\TCP_Assistant,90,20,0x02,64,6,0x9b2c,0x2bcd,41409,443,501,349,406,32,0x0018,38,0x9cd1,9,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x78e4,0xa249,55240,443,1,1,406,32,0x0010,0,0x7eb8,10,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x6007,0xa660,56034,443,52,53,406,32,0x0010,0,0x7ccb,3,0
filtered_pcap\TCP_Assistant,121,20,0x02,64,6,0x854d,0x413c,36836,443,538,349,406,32,0x0018,69,0x0d99,2,0
filtered_pcap\TCP_Assistant,90,20,0x02,64,6,0x854e,0x415a,36836,443,607,349,406,32,0x0018,38,0xa70f,2,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x854f,0x417f,36836,443,645,465,406,32,0x0010,0,0x5635,2,0
filtered_pcap\TCP_Assistant,86,20,0x02,64,6,0x8550,0x415c,36836,443,645,465,406,32,0x0018,34,0xb461,2,0
filtered_pcap\TCP_Assistant,90,20,0x02,64,6,0x8551,0x4157,36836,443,679,465,406,32,0x0018,38,0x528d,2,0
filtered_pcap\TCP_Assistant,86,20,0x02,64,6,0x0ad0,0x5427,36230,443,277,231,1597,20,0x0018,46,0x6ee8,4,0
filtered_pcap\TCP_Assistant,40,20,0x02,64,6,0x0ad1,0x5454,36230,443,323,277,1597,20,0x0010,0,0x8a96,4,0
filtered_pcap\TCP_Assistant,60,20,0x02,64,6,0x2192,0x0348,49736,80,0,0,65535,40,0x0002,0,0x1c44,14,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x2193,0x034f,49736,80,1,1,1369,32,0x0010,0,0x8833,14,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x2194,0x034e,49736,80,1,1,1369,32,0x0011,0,0x8832,14,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x2195,0x034d,49736,80,2,2,1369,32,0x0010,0,0x880f,14,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0xdb9b,0x2736,54158,80,1,1,1396,32,0x0011,0,0xf5c5,15,0
filtered_pcap\TCP_Assistant,60,20,0x02,64,6,0xad5e,0xb187,40265,80,0,0,65535,40,0x0002,0,0xd451,16,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0xad5f,0xb18e,40265,80,1,1,1369,32,0x0010,0,0x2db8,16,0
filtered_pcap\TCP_Assistant,198,20,0x02,64,6,0xad60,0xb0fb,40265,80,1,1,1369,32,0x0018,146,0xcbd1,16,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0xad61,0xb18c,40265,80,147,846,1396,32,0x0010,0,0x29a6,16,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0xdb9c,0x2735,54158,80,1,1,1396,32,0x0011,0,0xf5b0,15,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0xdb9d,0x2734,54158,80,1,1,1396,32,0x0011,0,0xf59b,15,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0xdb9e,0x2733,54158,80,1,1,1396,32,0x0011,0,0xf571,15,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0xdb9f,0x2732,54158,80,1,1,1396,32,0x0011,0,0xf51d,15,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0xdba0,0x2731,54158,80,1,1,1396,32,0x0011,0,0xf475,15,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x5af5,0xa238,45990,443,51,51,406,32,0x0010,0,0xdb08,1,0
filtered_pcap\TCP_Assistant,1500,20,0x02,64,6,0xda62,0xcffe,55637,443,67,63,8202,32,0x0010,1448,0x1200,5,0
filtered_pcap\TCP_Assistant,214,20,0x02,64,6,0xda63,0xd503,55637,443,1515,63,8202,32,0x0018,162,0x5f06,5,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0xda64,0xd5a4,55637,443,1677,1162,8202,32,0x0010,0,0x2e92,5,0
filtered_pcap\TCP_Assistant,198,20,0x02,64,6,0x0ad2,0x53b5,36230,443,323,277,1597,20,0x0018,158,0x08e7,4,0
filtered_pcap\TCP_Assistant,176,20,0x02,64,6,0x0ad3,0x53ca,36230,443,481,277,1597,20,0x0018,136,0x87a1,4,0
filtered_pcap\TCP_Assistant,1500,20,0x02,64,6,0x0ad4,0x4e9d,36230,443,617,277,1597,20,0x0010,1460,0x2abd,4,0
filtered_pcap\TCP_Assistant,1864,20,0x02,64,6,0x0ad5,0x4d30,36230,443,2077,277,1597,20,0x0018,1824,0xe2e5,4,0
filtered_pcap\TCP_Assistant,122,20,0x02,64,6,0x0ad7,0x53fc,36230,443,3901,277,1597,20,0x0018,82,0x7ee7,4,0
filtered_pcap\TCP_Assistant,78,20,0x02,64,6,0x0ad8,0x5427,36230,443,3983,277,1597,20,0x0018,38,0x32b3,4,0
filtered_pcap\TCP_Assistant,40,20,0x02,64,6,0x0ad9,0x544c,36230,443,4021,321,1597,20,0x0010,0,0x7bf8,4,0
filtered_pcap\TCP_Assistant,40,20,0x02,64,6,0x0ada,0x544b,36230,443,4021,359,1597,20,0x0010,0,0x7bd2,4,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0xdba1,0x2730,54158,80,1,1,1396,32,0x0011,0,0xf324,15,0
filtered_pcap\TCP_Assistant,40,20,0x02,64,6,0x0adb,0x544a,36230,443,4021,405,1597,20,0x0010,0,0x7ba4,4,0
filtered_pcap\TCP_Assistant,86,20,0x02,64,6,0x0adc,0x541b,36230,443,4021,405,1597,20,0x0018,46,0xbdd0,4,0
filtered_pcap\TCP_Assistant,60,20,0x02,64,6,0x1453,0x4632,49851,80,0,0,65535,40,0x0002,0,0xc63e,17,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x1454,0x4639,49851,80,1,1,1369,32,0x0010,0,0xb3e9,17,0
filtered_pcap\TCP_Assistant,209,20,0x02,64,6,0x1455,0x459b,49851,80,1,1,1369,32,0x0018,157,0xbf27,17,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x1456,0x4637,49851,80,158,433,1386,32,0x0010,0,0xb155,17,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x1457,0x4636,49851,80,158,434,1386,32,0x0011,0,0xb153,17,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0xdba2,0x272f,54158,80,1,1,1396,32,0x0011,0,0xf082,15,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x6478,0x629c,43925,443,4045,4573,494,32,0x0010,0,0x86a6,12,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x1354,0xa986,44730,443,962,3815,495,32,0x0010,0,0xd2a9,13,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x7365,0x535e,60429,443,1,1,279,32,0x0010,0,0x4180,6,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0xdb6c,0xea7c,42208,443,1,1,296,32,0x0010,0,0xed0d,7,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0xae49,0x5035,36784,443,1,1,245,32,0x0010,0,0xc9dc,8,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x9b2d,0x2bf2,41409,443,538,349,406,32,0x0010,0,0x3f3b,9,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0xdba3,0x272e,54158,80,1,1,1396,32,0x0011,0,0xeb3e,15,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x78e5,0xa248,55240,443,1,1,406,32,0x0010,0,0xbcd6,10,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x7366,0x535d,60429,443,2,57,279,32,0x0011,0,0x52ba,6,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0xdb6d,0xea7b,42208,443,2,57,296,32,0x0011,0,0xfe05,7,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x6008,0xa65f,56034,443,52,53,406,32,0x0010,0,0xbb53,3,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x8552,0x417c,36836,443,716,465,406,32,0x0010,0,0x444c,2,0
filtered_pcap\TCP_Assistant,86,20,0x02,64,6,0x0add,0x541a,36230,443,4067,451,1597,20,0x0018,46,0x7644,4,0
filtered_pcap\TCP_Assistant,121,20,0x02,64,6,0x9b2e,0x2bac,41409,443,539,349,406,32,0x0018,69,0xef08,9,0
filtered_pcap\TCP_Assistant,90,20,0x02,64,6,0x9b2f,0x2bca,41409,443,608,349,406,32,0x0018,38,0xabe8,9,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x9b30,0x2bef,41409,443,646,465,406,32,0x0010,0,0x4e18,9,0
filtered_pcap\TCP_Assistant,86,20,0x02,64,6,0x9b31,0x2bcc,41409,443,646,465,406,32,0x0018,34,0xca45,9,0
filtered_pcap\TCP_Assistant,90,20,0x02,64,6,0x9b32,0x2bc7,41409,443,680,465,406,32,0x0018,38,0x311b,9,0
filtered_pcap\TCP_Assistant,121,20,0x02,64,6,0x8553,0x4136,36836,443,717,465,406,32,0x0018,69,0xe010,2,0
filtered_pcap\TCP_Assistant,90,20,0x02,64,6,0x8554,0x4154,36836,443,786,465,406,32,0x0018,38,0x4cb9,2,0
filtered_pcap\TCP_Assistant,86,20,0x02,64,6,0x8555,0x4157,36836,443,824,560,406,32,0x0018,34,0xaf84,2,0
filtered_pcap\TCP_Assistant,90,20,0x02,64,6,0x8556,0x4152,36836,443,858,560,406,32,0x0018,38,0x3bf9,2,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x5af6,0xa237,45990,443,51,51,406,32,0x0010,0,0x193e,1,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0xdba4,0x272d,54158,80,1,1,1396,32,0x0011,0,0xe0ba,15,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x6479,0x629b,43925,443,4045,4573,494,32,0x0010,0,0xc53e,12,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x1355,0xa985,44730,443,962,3815,495,32,0x0010,0,0x114a,13,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0xad62,0xb18b,40265,80,147,847,1396,32,0x0010,0,0x27d4,16,0
filtered_pcap\TCP_Assistant,78,20,0x02,64,6,0x6009,0xa644,56034,443,53,53,406,32,0x0018,26,0x4e09,3,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x600a,0xa65d,56034,443,79,79,406,32,0x0010,0,0x8a7b,3,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0xae4a,0x5034,36784,443,1,1,245,32,0x0010,0,0x07fb,8,0
filtered_pcap\TCP_Assistant,86,20,0x02,64,6,0x0ade,0x5419,36230,443,4113,497,1597,20,0x0018,46,0xd8a6,4,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x78e6,0xa247,55240,443,1,1,406,32,0x0010,0,0xfaf5,10,0
filtered_pcap\TCP_Assistant,77,20,0x02,64,6,0x5af7,0xa21d,45990,443,52,51,406,32,0x0018,25,0x5a38,1,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x5af8,0xa235,45990,443,77,76,406,32,0x0010,0,0xe8b8,1,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x9b33,0x2bec,41409,443,717,465,406,32,0x0010,0,0x3c2f,9,0
filtered_pcap\TCP_Assistant,52,20,0x02,64,6,0x8557,0x4177,36836,443,895,560,406,32,0x0010,0,0x4156,2,0
